customer_id,order_value,ITE,segment,discount_options,predicted_revenue,discount_cost
4778,43.87,0.0262224222904771,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.19, 4.39, 6.58, 8.77, 10.97, 13.16]"
485,46.07,-0.0586695032589375,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.3, 4.61, 6.91, 9.21, 11.52, 13.82]"
1321,23.57,0.1407769714073395,Highly Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.18, 2.36, 3.54, 4.71, 5.89, 7.07]"
2760,44.5,0.1578052892839512,Highly Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.23, 4.45, 6.67, 8.9, 11.12, 13.35]"
8,42.97,0.011973670602627,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.15, 4.3, 6.45, 8.59, 10.74, 12.89]"
3460,45.52,0.0153937029483062,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.28, 4.55, 6.83, 9.1, 11.38, 13.66]"
3205,44.93,0.1037248533216476,Highly Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.25, 4.49, 6.74, 8.99, 11.23, 13.48]"
1451,28.21,0.0120924010873764,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.41, 2.82, 4.23, 5.64, 7.05, 8.46]"
3999,51.68,-0.060976500595342,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.58, 5.17, 7.75, 10.34, 12.92, 15.5]"
1815,48.29,-0.028962867736274,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.41, 4.83, 7.24, 9.66, 12.07, 14.49]"
774,51.59,0.1583097395100666,Highly Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.58, 5.16, 7.74, 10.32, 12.9, 15.48]"
1012,34.87,0.0270190306231317,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.74, 3.49, 5.23, 6.97, 8.72, 10.46]"
2834,30.98,-0.0159393677250115,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.55, 3.1, 4.65, 6.2, 7.75, 9.29]"
2464,24.72,0.0852049100721348,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.24, 2.47, 3.71, 4.94, 6.18, 7.42]"
1992,36.82,0.0837714422644522,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.84, 3.68, 5.52, 7.36, 9.21, 11.05]"
1278,44.2,-0.0152014463256822,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.21, 4.42, 6.63, 8.84, 11.05, 13.26]"
1784,36.62,0.073228362350033,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.83, 3.66, 5.49, 7.32, 9.15, 10.99]"
4066,37.01,0.0239865496102016,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.85, 3.7, 5.55, 7.4, 9.25, 11.1]"
447,40.81,-0.0398227092982792,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.04, 4.08, 6.12, 8.16, 10.2, 12.24]"
881,50.96,0.0382236706499312,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.55, 5.1, 7.64, 10.19, 12.74, 15.29]"
4470,15.55,-0.0442174012766596,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 0.78, 1.56, 2.33, 3.11, 3.89, 4.67]"
782,46.16,-0.060780892892712,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.31, 4.62, 6.92, 9.23, 11.54, 13.85]"
1750,30.83,0.0760511015186178,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.54, 3.08, 4.62, 6.17, 7.71, 9.25]"
3404,61.87,0.0941327859856592,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 3.09, 6.19, 9.28, 12.37, 15.47, 18.56]"
4892,33.36,0.01523527342854,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.67, 3.34, 5.0, 6.67, 8.34, 10.01]"
884,42.69,-0.0092663491711343,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.13, 4.27, 6.4, 8.54, 10.67, 12.81]"
2945,25.47,0.130336799505299,Highly Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.27, 2.55, 3.82, 5.09, 6.37, 7.64]"
1092,45.17,0.0718966057652904,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.26, 4.52, 6.78, 9.03, 11.29, 13.55]"
4672,23.2,0.0184875377731933,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.16, 2.32, 3.48, 4.64, 5.8, 6.96]"
532,29.96,0.0903170973567905,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.5, 3.0, 4.49, 5.99, 7.49, 8.99]"
4041,44.43,-0.0028517393731491,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.22, 4.44, 6.66, 8.89, 11.11, 13.33]"
3340,37.13,0.0371109863904068,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.86, 3.71, 5.57, 7.43, 9.28, 11.14]"
4590,32.7,0.0207064177126475,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.64, 3.27, 4.91, 6.54, 8.18, 9.81]"
1728,39.51,-0.0305785362208166,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.98, 3.95, 5.93, 7.9, 9.88, 11.85]"
611,38.59,0.0462408203704082,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.93, 3.86, 5.79, 7.72, 9.65, 11.58]"
571,43.52,0.0399516165889528,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.18, 4.35, 6.53, 8.7, 10.88, 13.06]"
2687,31.33,0.0725574799248411,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.57, 3.13, 4.7, 6.27, 7.83, 9.4]"
3044,23.41,-0.0177991562193536,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.17, 2.34, 3.51, 4.68, 5.85, 7.02]"
344,25.16,-0.0071767986025856,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.26, 2.52, 3.77, 5.03, 6.29, 7.55]"
3016,48.91,0.0343964948550755,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.45, 4.89, 7.34, 9.78, 12.23, 14.67]"
3155,23.79,0.036177280154117,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.19, 2.38, 3.57, 4.76, 5.95, 7.14]"
435,42.09,0.0405771402050651,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.1, 4.21, 6.31, 8.42, 10.52, 12.63]"
1904,35.43,0.0546499644936166,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.77, 3.54, 5.31, 7.09, 8.86, 10.63]"
3823,32.06,0.0862159990981305,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.6, 3.21, 4.81, 6.41, 8.02, 9.62]"
2790,22.1,0.1111023329260332,Highly Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.11, 2.21, 3.31, 4.42, 5.53, 6.63]"
2070,33.94,0.0074053464539932,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.7, 3.39, 5.09, 6.79, 8.48, 10.18]"
1538,43.87,0.0430939292747076,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.19, 4.39, 6.58, 8.77, 10.97, 13.16]"
2268,44.73,-0.0238892288223732,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.24, 4.47, 6.71, 8.95, 11.18, 13.42]"
2362,18.77,0.161995316619711,Highly Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 0.94, 1.88, 2.82, 3.75, 4.69, 5.63]"
1518,28.61,-0.0196033172644108,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.43, 2.86, 4.29, 5.72, 7.15, 8.58]"
966,48.02,0.065998068657619,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.4, 4.8, 7.2, 9.6, 12.01, 14.41]"
4417,37.02,-0.0538828114433121,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.85, 3.7, 5.55, 7.4, 9.26, 11.11]"
529,48.46,-0.1182113804179494,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.42, 4.85, 7.27, 9.69, 12.12, 14.54]"
177,47.48,0.0530889527184932,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.37, 4.75, 7.12, 9.5, 11.87, 14.24]"
4595,30.53,0.0078503439245352,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.53, 3.05, 4.58, 6.11, 7.63, 9.16]"
4109,26.37,0.053066870189153,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.32, 2.64, 3.96, 5.27, 6.59, 7.91]"
4308,24.83,0.0127969367288748,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.24, 2.48, 3.72, 4.97, 6.21, 7.45]"
573,20.13,0.0101619865668075,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.01, 2.01, 3.02, 4.03, 5.03, 6.04]"
2315,46.7,0.0949399752028147,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.34, 4.67, 7.0, 9.34, 11.68, 14.01]"
3525,53.97,-0.0238084588309188,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.7, 5.4, 8.1, 10.79, 13.49, 16.19]"
2940,51.65,0.0189564435341752,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.58, 5.17, 7.75, 10.33, 12.91, 15.49]"
3227,33.14,0.0754252557551328,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.66, 3.31, 4.97, 6.63, 8.29, 9.94]"
4328,31.67,0.0294488517990615,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.58, 3.17, 4.75, 6.33, 7.92, 9.5]"
2209,33.64,0.1165050067115845,Highly Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.68, 3.36, 5.05, 6.73, 8.41, 10.09]"
2581,52.53,-0.0371966089348949,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.63, 5.25, 7.88, 10.51, 13.13, 15.76]"
2771,43.38,0.0159181974387006,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.17, 4.34, 6.51, 8.68, 10.85, 13.01]"
384,35.27,-0.0733992890839553,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.76, 3.53, 5.29, 7.05, 8.82, 10.58]"
853,53.33,0.0284238948076629,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.67, 5.33, 8.0, 10.67, 13.33, 16.0]"
1881,19.93,0.0246339551637991,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.0, 1.99, 2.99, 3.99, 4.98, 5.98]"
371,33.13,0.0636529517852082,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.66, 3.31, 4.97, 6.63, 8.28, 9.94]"
4338,30.9,0.1576484360905675,Highly Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.54, 3.09, 4.63, 6.18, 7.72, 9.27]"
4334,43.91,0.0199737579121129,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.2, 4.39, 6.59, 8.78, 10.98, 13.17]"
1106,46.0,-0.0646630490395111,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.3, 4.6, 6.9, 9.2, 11.5, 13.8]"
2587,37.06,0.0368193106578515,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.85, 3.71, 5.56, 7.41, 9.27, 11.12]"
3965,31.35,0.172332049342926,Highly Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.57, 3.14, 4.7, 6.27, 7.84, 9.4]"
1337,33.52,0.1913323229034166,Highly Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.68, 3.35, 5.03, 6.7, 8.38, 10.06]"
2190,30.1,0.0276101553728765,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.51, 3.01, 4.51, 6.02, 7.53, 9.03]"
4605,32.61,-0.0204083551170202,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.63, 3.26, 4.89, 6.52, 8.15, 9.78]"
2673,33.32,0.041904768301269,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.67, 3.33, 5.0, 6.66, 8.33, 10.0]"
3618,26.71,-0.0333773694987375,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.34, 2.67, 4.01, 5.34, 6.68, 8.01]"
2946,44.53,-0.0507004259387506,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.23, 4.45, 6.68, 8.91, 11.13, 13.36]"
4859,36.74,0.0719378471721504,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.84, 3.67, 5.51, 7.35, 9.19, 11.02]"
1172,37.36,-0.0440106262755724,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.87, 3.74, 5.6, 7.47, 9.34, 11.21]"
3993,44.26,-0.1277525750268295,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.21, 4.43, 6.64, 8.85, 11.06, 13.28]"
4279,13.72,0.0354104626362848,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 0.69, 1.37, 2.06, 2.74, 3.43, 4.12]"
1423,22.57,0.1272749153595795,Highly Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.13, 2.26, 3.39, 4.51, 5.64, 6.77]"
3208,32.67,0.1285207409148916,Highly Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.63, 3.27, 4.9, 6.53, 8.17, 9.8]"
4128,42.84,0.037855157405692,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.14, 4.28, 6.43, 8.57, 10.71, 12.85]"
4363,62.13,0.0443673727936984,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 3.11, 6.21, 9.32, 12.43, 15.53, 18.64]"
1465,46.4,-0.0395908998741454,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.32, 4.64, 6.96, 9.28, 11.6, 13.92]"
875,22.86,0.0632272685175553,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.14, 2.29, 3.43, 4.57, 5.71, 6.86]"
2340,39.92,0.0433946090703566,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.0, 3.99, 5.99, 7.98, 9.98, 11.98]"
4351,32.57,-0.0199321736942157,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.63, 3.26, 4.89, 6.51, 8.14, 9.77]"
1252,49.74,0.1527893401754459,Highly Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.49, 4.97, 7.46, 9.95, 12.44, 14.92]"
4970,54.23,0.0319627903835852,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.71, 5.42, 8.13, 10.85, 13.56, 16.27]"
841,35.58,0.0853678766080897,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.78, 3.56, 5.34, 7.12, 8.89, 10.67]"
3085,30.13,0.1167995930086776,Highly Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.51, 3.01, 4.52, 6.03, 7.53, 9.04]"
582,40.78,0.0934165082375982,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.04, 4.08, 6.12, 8.16, 10.2, 12.23]"
205,27.49,0.0582852140956581,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.37, 2.75, 4.12, 5.5, 6.87, 8.25]"
1642,41.21,0.1656792002713508,Highly Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.06, 4.12, 6.18, 8.24, 10.3, 12.36]"
2015,43.8,0.052470498100153,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.19, 4.38, 6.57, 8.76, 10.95, 13.14]"
906,45.6,0.0311564627778083,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.28, 4.56, 6.84, 9.12, 11.4, 13.68]"
632,54.16,0.0108216224064337,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.71, 5.42, 8.12, 10.83, 13.54, 16.25]"
4794,26.64,-0.0187201075964669,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.33, 2.66, 4.0, 5.33, 6.66, 7.99]"
1975,36.1,0.0988787238334119,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.81, 3.61, 5.42, 7.22, 9.03, 10.83]"
163,38.96,-0.0226773914650793,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.95, 3.9, 5.84, 7.79, 9.74, 11.69]"
3188,29.6,0.1427990477486217,Highly Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.48, 2.96, 4.44, 5.92, 7.4, 8.88]"
2880,41.47,0.1331266080729609,Highly Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.07, 4.15, 6.22, 8.29, 10.37, 12.44]"
4506,36.06,0.0648855560854906,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.8, 3.61, 5.41, 7.21, 9.02, 10.82]"
618,65.79,0.0549631411708019,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 3.29, 6.58, 9.87, 13.16, 16.45, 19.74]"
4087,31.8,0.0491423208482051,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.59, 3.18, 4.77, 6.36, 7.95, 9.54]"
1432,35.67,-0.0119040397815146,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.78, 3.57, 5.35, 7.13, 8.92, 10.7]"
548,37.19,0.0074867023452077,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.86, 3.72, 5.58, 7.44, 9.3, 11.16]"
3350,28.66,0.1477962241992274,Highly Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.43, 2.87, 4.3, 5.73, 7.17, 8.6]"
4557,32.32,0.1915030226577516,Highly Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.62, 3.23, 4.85, 6.46, 8.08, 9.7]"
4233,46.66,-0.1318991971472612,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.33, 4.67, 7.0, 9.33, 11.66, 14.0]"
2403,36.08,0.0216311810478382,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.8, 3.61, 5.41, 7.22, 9.02, 10.82]"
2681,52.16,-0.0232544878528769,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.61, 5.22, 7.82, 10.43, 13.04, 15.65]"
2493,41.46,0.1345006831324123,Highly Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.07, 4.15, 6.22, 8.29, 10.37, 12.44]"
4084,40.87,-0.0505270607148619,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.04, 4.09, 6.13, 8.17, 10.22, 12.26]"
1862,31.47,0.0403075522603011,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.57, 3.15, 4.72, 6.29, 7.87, 9.44]"
641,22.92,0.0993332252360926,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.15, 2.29, 3.44, 4.58, 5.73, 6.88]"
3003,48.35,-0.0397482472658057,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.42, 4.84, 7.25, 9.67, 12.09, 14.5]"
638,44.81,-0.0289841484804168,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.24, 4.48, 6.72, 8.96, 11.2, 13.44]"
4121,30.42,0.0667713909151942,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.52, 3.04, 4.56, 6.08, 7.61, 9.13]"
3929,32.36,0.1336977685115971,Highly Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.62, 3.24, 4.85, 6.47, 8.09, 9.71]"
3002,34.62,0.1098507745958747,Highly Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.73, 3.46, 5.19, 6.92, 8.65, 10.39]"
2097,32.03,0.0669967514667977,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.6, 3.2, 4.8, 6.41, 8.01, 9.61]"
3911,60.99,0.0350885903008454,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 3.05, 6.1, 9.15, 12.2, 15.25, 18.3]"
4032,51.6,0.1024729058333399,Highly Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.58, 5.16, 7.74, 10.32, 12.9, 15.48]"
3693,20.03,0.0405383328681323,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.0, 2.0, 3.0, 4.01, 5.01, 6.01]"
2857,42.73,0.0157170456353581,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.14, 4.27, 6.41, 8.55, 10.68, 12.82]"
922,57.23,0.1022339374876661,Highly Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.86, 5.72, 8.58, 11.45, 14.31, 17.17]"
547,41.6,0.0644311012933839,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.08, 4.16, 6.24, 8.32, 10.4, 12.48]"
3685,60.92,-0.0219143669156496,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 3.05, 6.09, 9.14, 12.18, 15.23, 18.28]"
1901,16.91,-0.0107333784989736,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 0.85, 1.69, 2.54, 3.38, 4.23, 5.07]"
2029,53.46,0.0421340616538297,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.67, 5.35, 8.02, 10.69, 13.37, 16.04]"
2302,19.86,0.2345932557838681,Highly Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 0.99, 1.99, 2.98, 3.97, 4.96, 5.96]"
1886,46.31,0.0403293701700787,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.32, 4.63, 6.95, 9.26, 11.58, 13.89]"
1643,23.15,0.0481802603957472,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.16, 2.31, 3.47, 4.63, 5.79, 6.94]"
3526,45.63,0.0587746141124126,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.28, 4.56, 6.84, 9.13, 11.41, 13.69]"
