customer_id,assigned_discount,predicted_revenue
3751.0,0.0,14.6
4604.0,0.0,19.67
1899.0,0.0,17.85
1650.0,0.0,12.36
3169.0,10.0,10.45
259.0,5.0,17.15
848.0,5.0,23.02
4373.0,0.0,12.89
1234.0,5.0,25.13
1128.0,15.0,14.55
1968.0,5.0,19.18
559.0,0.0,17.81
4778.0,0.0,21.37
485.0,0.0,22.44
1321.0,15.0,11.58
2760.0,10.0,21.77
8.0,0.0,20.93
3460.0,0.0,22.18
3205.0,5.0,21.93
1451.0,0.0,13.74
3999.0,0.0,25.18
1815.0,0.0,23.53
774.0,5.0,25.19
1012.0,0.0,16.99
2834.0,0.0,15.09
2464.0,10.0,12.09
1992.0,5.0,17.97
1278.0,0.0,21.53
1784.0,5.0,17.87
4066.0,0.0,18.03
447.0,0.0,19.88
881.0,0.0,24.83
4470.0,0.0,7.58
782.0,0.0,22.49
1750.0,5.0,15.05
3404.0,0.0,30.14
4892.0,0.0,16.25
884.0,0.0,20.8
2945.0,10.0,12.49
1092.0,0.0,22.01
4672.0,0.0,11.3
532.0,5.0,14.64
4041.0,0.0,21.64
3340.0,0.0,18.09
4590.0,0.0,15.93
1728.0,0.0,19.25
611.0,0.0,18.8
571.0,0.0,21.2
2687.0,5.0,15.29
3044.0,0.0,11.4
344.0,0.0,12.26
3016.0,0.0,23.83
3155.0,0.0,11.59
435.0,0.0,20.5
1904.0,0.0,17.26
3823.0,5.0,15.66
2790.0,15.0,10.85
2070.0,0.0,16.53
1538.0,0.0,21.37
2268.0,0.0,21.79
2362.0,25.0,9.29
1518.0,0.0,13.94
966.0,0.0,23.39
4417.0,0.0,18.04
529.0,0.0,23.61
177.0,0.0,23.13
4595.0,0.0,14.87
4109.0,5.0,12.87
4308.0,0.0,12.1
573.0,0.0,9.81
2315.0,5.0,22.79
3525.0,0.0,26.29
2940.0,0.0,25.16
3227.0,5.0,16.17
4328.0,0.0,15.43
2209.0,5.0,16.44
2581.0,0.0,25.59
2771.0,0.0,21.13
384.0,0.0,17.18
853.0,0.0,25.98
1881.0,0.0,9.71
371.0,5.0,16.17
4338.0,10.0,15.14
4334.0,0.0,21.39
1106.0,0.0,22.41
2587.0,0.0,18.05
3965.0,10.0,15.37
1337.0,15.0,16.47
2190.0,0.0,14.66
4605.0,0.0,15.89
2673.0,0.0,16.23
3618.0,0.0,13.01
2946.0,0.0,21.69
4859.0,5.0,17.93
1172.0,0.0,18.2
3993.0,0.0,21.56
4279.0,15.0,6.71
1423.0,15.0,11.09
3208.0,5.0,15.97
4128.0,0.0,20.87
4363.0,0.0,30.27
1465.0,0.0,22.6
875.0,5.0,11.17
2340.0,0.0,19.45
4351.0,0.0,15.87
1252.0,5.0,24.29
4970.0,0.0,26.42
841.0,5.0,17.36
3085.0,5.0,14.73
582.0,5.0,19.91
205.0,5.0,13.41
1642.0,10.0,20.18
2015.0,0.0,21.34
906.0,0.0,22.21
632.0,0.0,26.39
4794.0,0.0,12.98
1975.0,5.0,17.63
163.0,0.0,18.98
3188.0,20.0,14.54
2880.0,10.0,20.28
4506.0,5.0,17.6
618.0,0.0,32.05
4087.0,0.0,15.49
1432.0,0.0,17.38
548.0,0.0,18.12
3350.0,10.0,14.05
4557.0,15.0,15.89
4233.0,0.0,22.73
2403.0,0.0,17.58
2681.0,0.0,25.41
2493.0,10.0,20.28
4084.0,0.0,19.91
1862.0,0.0,15.33
641.0,10.0,11.23
3003.0,0.0,23.55
638.0,0.0,21.83
4121.0,5.0,14.85
3929.0,10.0,15.84
3002.0,5.0,16.91
2097.0,5.0,15.63
3911.0,0.0,29.71
4032.0,5.0,25.18
3693.0,5.0,9.78
2857.0,0.0,20.82
922.0,5.0,27.92
547.0,5.0,20.3
3685.0,0.0,29.68
1901.0,0.0,8.24
2029.0,0.0,26.04
2302.0,30.0,9.91
1886.0,0.0,22.56
1643.0,5.0,11.3
3526.0,0.0,22.23
4820.0,0.0,11.57
2098.0,0.0,20.02
4368.0,0.0,16.76
4663.0,0.0,22.49
4505.0,0.0,24.11
4978.0,5.0,15.68
837.0,5.0,16.64
602.0,0.0,23.04
2185.0,0.0,21.45
3884.0,0.0,23.47
2805.0,10.0,16.23
4318.0,0.0,15.88
1583.0,0.0,24.01
4726.0,5.0,18.29
3319.0,0.0,21.37
3978.0,0.0,23.03
1071.0,0.0,15.86
1776.0,0.0,21.0
4819.0,0.0,23.79
1284.0,0.0,13.29
3066.0,0.0,22.37
4764.0,0.0,22.36
1837.0,0.0,22.38
4253.0,0.0,20.84
1020.0,0.0,17.28
3221.0,5.0,19.63
1327.0,0.0,17.71
476.0,10.0,15.95
3464.0,5.0,10.95
1652.0,5.0,19.6
4017.0,0.0,21.99
4296.0,0.0,24.39
4190.0,0.0,22.67
4671.0,30.0,14.61
2599.0,0.0,16.61
1374.0,0.0,21.13
740.0,0.0,18.11
4408.0,10.0,14.64
4693.0,0.0,21.29
868.0,5.0,14.17
1141.0,0.0,32.03
998.0,0.0,22.29
1338.0,0.0,14.37
542.0,5.0,11.1
1100.0,10.0,12.96
1133.0,5.0,18.09
4083.0,0.0,24.0
4130.0,0.0,16.75
2259.0,0.0,24.3
4006.0,0.0,20.57
60.0,5.0,16.09
4204.0,0.0,29.6
1939.0,0.0,17.04
2592.0,0.0,22.15
4947.0,0.0,18.72
1079.0,0.0,23.43
3380.0,0.0,21.49
3143.0,0.0,18.65
2504.0,5.0,19.26
941.0,30.0,10.84
1081.0,5.0,16.75
188.0,0.0,5.85
2650.0,0.0,20.8
2086.0,0.0,23.55
2250.0,0.0,21.85
4901.0,0.0,8.21
2024.0,0.0,21.61
2698.0,0.0,30.05
4067.0,20.0,13.66
3625.0,0.0,15.24
227.0,0.0,22.51
3320.0,0.0,30.37
1930.0,0.0,21.03
3936.0,10.0,21.77
4787.0,0.0,18.59
1405.0,0.0,22.43
2180.0,0.0,20.38
698.0,15.0,13.13
1125.0,5.0,19.25
2811.0,5.0,19.85
2935.0,0.0,21.82
1779.0,0.0,17.97
2874.0,10.0,14.0
1038.0,0.0,18.91
4185.0,0.0,14.44
2257.0,0.0,28.6
314.0,10.0,12.42
2282.0,5.0,19.73
1417.0,0.0,30.97
1037.0,5.0,13.27
2160.0,0.0,10.5
4173.0,5.0,11.41
1755.0,5.0,13.52
3128.0,5.0,24.33
3635.0,0.0,20.82
4975.0,0.0,20.27
4531.0,5.0,24.55
3361.0,5.0,18.01
4751.0,25.0,10.38
1507.0,15.0,10.56
1924.0,5.0,25.51
449.0,0.0,19.86
2459.0,5.0,11.72
2544.0,5.0,19.92
4980.0,30.0,13.47
4574.0,5.0,21.86
362.0,0.0,19.49
2184.0,15.0,11.96
1135.0,0.0,21.99
3899.0,0.0,17.39
2156.0,0.0,15.38
1831.0,0.0,21.13
1054.0,0.0,29.8
23.0,0.0,22.36
2067.0,0.0,23.68
1654.0,30.0,10.79
2603.0,0.0,20.85
3226.0,0.0,21.65
2813.0,0.0,10.55
4055.0,0.0,24.21
2326.0,5.0,27.49
461.0,0.0,26.65
1068.0,0.0,21.22
88.0,0.0,16.68
1431.0,5.0,19.21
2663.0,0.0,18.44
283.0,0.0,16.95
463.0,0.0,16.51
213.0,0.0,15.29
2634.0,0.0,15.0
1369.0,10.0,20.47
235.0,0.0,17.27
3552.0,0.0,16.27
598.0,0.0,17.56
4431.0,5.0,11.94
2251.0,0.0,18.44
4050.0,0.0,14.94
2284.0,0.0,18.43
663.0,0.0,15.38
4974.0,10.0,11.98
2286.0,0.0,24.08
4727.0,0.0,18.66
3209.0,0.0,13.1
2519.0,5.0,28.06
3448.0,0.0,20.6
780.0,15.0,12.19
4211.0,0.0,23.83
3442.0,0.0,21.68
4874.0,30.0,4.75
4469.0,0.0,18.0
4846.0,0.0,15.53
686.0,10.0,15.07
3185.0,0.0,18.93
4254.0,10.0,12.34
4122.0,0.0,13.85
2172.0,5.0,12.06
3556.0,0.0,21.45
1851.0,0.0,26.01
488.0,0.0,26.54
1689.0,5.0,28.6
2231.0,0.0,10.73
3280.0,0.0,18.47
2321.0,25.0,9.64
783.0,0.0,22.19
522.0,10.0,19.89
523.0,0.0,20.5
3600.0,0.0,18.79
3971.0,0.0,14.4
2399.0,10.0,15.1
2208.0,0.0,18.31
3494.0,5.0,18.99
3569.0,0.0,15.41
3756.0,5.0,16.07
2838.0,0.0,22.6
1512.0,5.0,14.99
1883.0,0.0,17.76
652.0,20.0,7.64
2802.0,0.0,26.0
3406.0,0.0,17.77
370.0,5.0,21.83
2655.0,0.0,16.37
119.0,0.0,16.59
4014.0,0.0,19.27
3050.0,0.0,29.11
2217.0,5.0,13.87
3559.0,0.0,23.24
1614.0,5.0,21.43
4257.0,0.0,13.36
963.0,0.0,21.7
2511.0,0.0,21.34
3564.0,0.0,17.71
4652.0,0.0,23.42
3461.0,10.0,12.8
3048.0,20.0,15.16
2416.0,0.0,17.46
4665.0,0.0,24.78
4247.0,5.0,19.92
2186.0,0.0,26.97
2837.0,0.0,17.47
2038.0,5.0,15.28
4272.0,0.0,16.24
773.0,0.0,22.33
1285.0,0.0,21.52
4614.0,5.0,30.27
4747.0,5.0,15.97
1415.0,0.0,10.82
1235.0,0.0,18.32
2715.0,0.0,12.51
436.0,5.0,20.05
1675.0,5.0,26.64
366.0,10.0,26.46
2665.0,0.0,17.26
232.0,20.0,4.29
4278.0,30.0,10.76
4060.0,5.0,20.82
4410.0,20.0,14.2
408.0,0.0,20.35
2091.0,5.0,12.66
87.0,0.0,19.43
845.0,0.0,20.51
1032.0,5.0,17.71
2647.0,20.0,13.01
4078.0,5.0,14.67
4289.0,10.0,16.5
3245.0,0.0,18.49
2674.0,30.0,12.91
856.0,0.0,19.48
79.0,0.0,30.76
2248.0,0.0,21.8
4581.0,0.0,9.13
3675.0,5.0,13.31
2928.0,0.0,28.05
2925.0,0.0,16.94
2280.0,5.0,12.97
4951.0,0.0,18.09
4169.0,0.0,17.73
3889.0,0.0,22.35
3444.0,5.0,20.08
2177.0,0.0,19.53
425.0,0.0,17.25
393.0,5.0,16.38
4805.0,5.0,20.41
3650.0,0.0,27.04
105.0,5.0,11.04
3921.0,0.0,18.16
3152.0,0.0,22.37
1949.0,0.0,29.59
1460.0,5.0,22.04
3897.0,0.0,17.21
2819.0,10.0,26.95
2722.0,0.0,25.64
4800.0,5.0,12.22
1588.0,0.0,20.34
4223.0,0.0,19.35
1732.0,5.0,18.59
4775.0,5.0,13.63
3732.0,5.0,24.05
3700.0,5.0,13.16
1792.0,10.0,16.93
2356.0,0.0,11.02
1941.0,0.0,18.32
703.0,5.0,19.83
2443.0,0.0,18.61
2830.0,0.0,17.83
497.0,5.0,13.55
465.0,0.0,12.91
2703.0,0.0,14.45
4344.0,0.0,21.08
173.0,5.0,14.73
4096.0,0.0,15.15
4807.0,0.0,18.52
2541.0,0.0,20.03
3278.0,0.0,8.86
4210.0,5.0,21.68
2261.0,0.0,16.77
2113.0,10.0,24.12
901.0,5.0,16.62
1447.0,0.0,30.29
3592.0,5.0,15.39
742.0,5.0,24.1
2294.0,0.0,27.17
2453.0,20.0,19.96
2843.0,5.0,15.68
4097.0,10.0,20.31
1207.0,0.0,24.69
510.0,5.0,18.5
3290.0,5.0,15.79
2818.0,0.0,18.28
3367.0,5.0,16.8
1550.0,5.0,10.89
3283.0,0.0,18.03
2203.0,5.0,21.52
2567.0,5.0,18.19
2695.0,0.0,25.9
2045.0,10.0,14.39
768.0,0.0,23.55
4883.0,0.0,16.45
4154.0,0.0,19.57
422.0,15.0,15.83
124.0,0.0,23.64
4543.0,0.0,9.21
2644.0,0.0,13.81
820.0,0.0,21.93
1404.0,5.0,15.03
1383.0,0.0,13.72
2149.0,5.0,16.83
1576.0,0.0,21.08
1639.0,0.0,17.96
1796.0,0.0,25.49
4826.0,5.0,26.74
400.0,0.0,20.6
2311.0,0.0,16.7
883.0,0.0,18.65
4984.0,5.0,20.89
4161.0,0.0,20.03
1353.0,0.0,19.91
2758.0,0.0,19.19
4561.0,0.0,21.93
2131.0,0.0,22.65
983.0,0.0,19.04
457.0,0.0,13.51
3850.0,0.0,26.18
1080.0,0.0,16.25
1951.0,0.0,22.95
4325.0,0.0,22.99
690.0,0.0,19.49
2430.0,0.0,25.23
642.0,5.0,12.11
2393.0,0.0,18.99
1954.0,0.0,25.28
2764.0,0.0,21.57
4454.0,0.0,33.19
3451.0,5.0,15.08
3352.0,5.0,17.49
4777.0,5.0,18.43
3335.0,0.0,16.29
1885.0,0.0,11.01
390.0,15.0,12.88
2495.0,5.0,11.26
3133.0,5.0,13.84
2907.0,0.0,14.39
846.0,0.0,30.26
543.0,0.0,24.54
92.0,15.0,16.5
3908.0,0.0,10.29
1980.0,5.0,14.14
2828.0,0.0,25.99
4100.0,0.0,25.1
2918.0,0.0,21.69
2530.0,0.0,21.03
1677.0,5.0,19.79
1049.0,0.0,18.81
1961.0,0.0,14.87
2531.0,0.0,11.2
4502.0,0.0,17.49
238.0,0.0,24.97
4127.0,0.0,13.75
3505.0,0.0,21.77
1134.0,0.0,18.02
1806.0,5.0,16.92
4153.0,0.0,16.73
164.0,0.0,18.97
3509.0,5.0,16.9
4720.0,0.0,19.56
3865.0,0.0,23.23
3690.0,0.0,16.35
3215.0,5.0,11.38
3653.0,5.0,20.83
3958.0,5.0,29.03
1812.0,0.0,13.99
3986.0,5.0,25.69
3165.0,5.0,28.89
1429.0,10.0,22.55
3632.0,0.0,27.61
4386.0,5.0,12.36
3412.0,0.0,19.38
4471.0,5.0,18.66
4855.0,0.0,19.95
2836.0,30.0,12.64
1453.0,0.0,20.19
594.0,0.0,18.97
42.0,0.0,19.04
561.0,0.0,15.83
2952.0,0.0,29.77
3743.0,10.0,13.9
244.0,5.0,20.03
1340.0,0.0,17.62
4038.0,0.0,20.68
4809.0,0.0,16.36
3818.0,15.0,17.13
1443.0,5.0,23.31
262.0,0.0,16.29
3177.0,0.0,19.38
1690.0,0.0,26.38
1726.0,0.0,10.68
4560.0,0.0,13.79
835.0,10.0,12.88
1867.0,0.0,17.44
2497.0,0.0,18.36
2011.0,0.0,7.58
341.0,0.0,13.03
3322.0,0.0,21.23
1602.0,0.0,20.47
3019.0,5.0,25.65
4705.0,5.0,18.49
481.0,0.0,22.11
2930.0,5.0,20.21
3919.0,5.0,13.73
3410.0,0.0,21.67
4649.0,10.0,18.38
3506.0,0.0,23.91
4009.0,5.0,10.39
1767.0,0.0,16.56
4484.0,0.0,20.91
2454.0,0.0,13.47
2893.0,0.0,17.57
3834.0,0.0,17.22
4035.0,0.0,19.18
4688.0,0.0,23.83
3698.0,5.0,12.07
1272.0,0.0,22.1
4512.0,5.0,16.88
3110.0,0.0,7.65
4152.0,0.0,19.83
348.0,0.0,25.61
3900.0,0.0,20.4
4634.0,0.0,17.03
2563.0,0.0,14.92
4601.0,5.0,15.58
1424.0,5.0,27.41
657.0,10.0,14.64
2103.0,0.0,25.59
633.0,0.0,9.29
2908.0,0.0,12.24
2494.0,5.0,12.55
2666.0,0.0,21.44
3231.0,0.0,11.62
3980.0,0.0,17.44
3323.0,10.0,16.31
3514.0,5.0,10.35
3613.0,30.0,8.37
2501.0,0.0,25.67
1466.0,10.0,9.3
4704.0,0.0,20.5
116.0,0.0,18.76
1822.0,0.0,19.37
1495.0,15.0,12.7
2402.0,5.0,24.08
1233.0,0.0,20.14
2662.0,0.0,19.94
2888.0,0.0,9.27
4642.0,5.0,15.72
1154.0,0.0,16.62
3867.0,0.0,26.04
58.0,0.0,16.47
3411.0,0.0,15.11
4464.0,0.0,27.71
4956.0,0.0,29.25
1736.0,5.0,21.61
2197.0,0.0,17.42
3784.0,0.0,10.74
2476.0,0.0,25.06
2565.0,0.0,28.66
3174.0,5.0,19.86
4053.0,0.0,20.25
3674.0,0.0,14.08
708.0,0.0,22.33
4291.0,30.0,10.7
1094.0,0.0,13.21
3805.0,5.0,24.05
1377.0,10.0,14.41
4924.0,0.0,22.0
73.0,5.0,18.34
1923.0,0.0,24.87
3189.0,0.0,21.08
1765.0,0.0,21.42
744.0,0.0,15.22
2894.0,0.0,17.57
1006.0,20.0,18.64
2669.0,5.0,26.52
1191.0,5.0,24.3
4664.0,0.0,16.11
2602.0,0.0,12.03
1126.0,5.0,13.75
1242.0,0.0,21.49
3631.0,0.0,18.91
4140.0,5.0,17.38
4852.0,5.0,18.92
999.0,5.0,19.4
4793.0,0.0,13.45
2685.0,5.0,14.39
1578.0,0.0,20.6
4801.0,15.0,14.1
1827.0,10.0,14.1
3308.0,5.0,25.7
5000.0,5.0,14.79
3553.0,0.0,12.44
441.0,5.0,15.7
4962.0,5.0,17.65
1101.0,0.0,26.5
4029.0,0.0,20.29
4954.0,0.0,20.67
650.0,5.0,19.77
1547.0,0.0,20.69
3555.0,10.0,19.64
3577.0,0.0,13.76
3816.0,0.0,12.77
3760.0,5.0,15.11
631.0,5.0,14.48
673.0,5.0,18.78
1250.0,15.0,11.58
483.0,0.0,22.01
1585.0,0.0,17.34
3090.0,0.0,20.87
4638.0,15.0,12.21
3054.0,0.0,20.38
1463.0,5.0,14.67
3948.0,0.0,14.73
3640.0,0.0,20.51
2579.0,0.0,18.44
3820.0,5.0,12.19
50.0,0.0,27.14
4300.0,5.0,20.3
3072.0,0.0,21.93
859.0,0.0,12.3
1073.0,5.0,15.84
720.0,5.0,20.41
3173.0,0.0,25.11
2632.0,15.0,16.48
4884.0,10.0,13.26
1661.0,0.0,21.09
1657.0,0.0,18.61
2426.0,0.0,16.39
3541.0,0.0,23.39
4239.0,0.0,23.08
4985.0,5.0,17.64
4432.0,0.0,2.44
4487.0,0.0,24.24
3321.0,0.0,15.84
4762.0,0.0,12.12
4136.0,0.0,16.5
2607.0,0.0,22.0
1386.0,0.0,22.07
3854.0,5.0,16.3
1400.0,0.0,19.12
1196.0,0.0,18.44
1409.0,30.0,10.05
3843.0,5.0,19.01
1799.0,0.0,17.96
1476.0,5.0,14.75
3232.0,0.0,20.99
36.0,0.0,19.09
3558.0,0.0,26.69
2346.0,0.0,5.63
3193.0,0.0,25.08
2360.0,0.0,19.88
2207.0,0.0,17.97
3786.0,0.0,16.67
1287.0,0.0,23.55
350.0,0.0,18.82
2138.0,5.0,19.26
2692.0,5.0,15.54
3394.0,0.0,10.45
4535.0,5.0,18.34
1682.0,10.0,16.97
4040.0,0.0,18.56
1444.0,5.0,19.39
3259.0,5.0,15.92
1672.0,0.0,17.26
2969.0,0.0,17.41
1180.0,5.0,11.79
2799.0,0.0,21.27
1693.0,0.0,22.32
3893.0,0.0,12.58
373.0,0.0,17.93
3629.0,5.0,18.69
1917.0,0.0,18.95
1358.0,10.0,14.78
1826.0,0.0,25.56
787.0,10.0,19.69
470.0,5.0,19.17
141.0,0.0,21.59
789.0,5.0,8.74
324.0,15.0,15.03
51.0,0.0,25.34
715.0,5.0,8.3
4499.0,0.0,28.86
2841.0,0.0,14.31
2447.0,0.0,13.91
4824.0,0.0,18.6
4430.0,10.0,12.29
4607.0,0.0,16.98
3699.0,5.0,13.25
2667.0,20.0,15.01
407.0,20.0,6.03
4385.0,0.0,23.3
1005.0,0.0,10.95
3528.0,0.0,26.52
891.0,0.0,20.8
2412.0,0.0,15.17
2546.0,5.0,25.02
3622.0,0.0,25.06
2391.0,0.0,16.47
3959.0,0.0,23.69
43.0,5.0,21.55
2831.0,0.0,24.86
4146.0,0.0,18.86
304.0,0.0,19.8
4524.0,0.0,24.13
3766.0,0.0,21.5
665.0,0.0,22.76
1178.0,5.0,11.28
2677.0,0.0,17.15
1948.0,0.0,19.57
2502.0,5.0,18.27
1474.0,0.0,15.41
3500.0,0.0,23.56
3537.0,5.0,16.35
2133.0,5.0,16.44
1027.0,0.0,13.13
962.0,0.0,21.18
2890.0,0.0,16.5
3972.0,15.0,10.14
2010.0,0.0,18.04
2150.0,5.0,13.15
3339.0,5.0,13.08
2339.0,0.0,21.94
3907.0,5.0,9.82
305.0,0.0,24.31
1441.0,0.0,26.21
1497.0,0.0,22.17
2653.0,5.0,21.02
2876.0,0.0,20.27
917.0,0.0,24.81
4894.0,0.0,19.98
3740.0,5.0,20.81
2773.0,15.0,14.65
1625.0,5.0,19.77
3856.0,0.0,8.83
822.0,5.0,20.69
3808.0,0.0,16.66
1355.0,0.0,24.37
4508.0,0.0,14.74
851.0,5.0,19.41
1001.0,5.0,18.0
3393.0,5.0,15.48
19.0,0.0,12.34
1638.0,0.0,21.62
1668.0,5.0,19.38
494.0,5.0,19.47
1348.0,0.0,10.48
3746.0,5.0,15.18
3271.0,0.0,18.92
3633.0,5.0,16.5
3498.0,0.0,23.97
688.0,0.0,25.86
3750.0,0.0,15.43
1609.0,0.0,25.58
4101.0,0.0,20.5
4114.0,0.0,20.89
1010.0,0.0,22.44
2409.0,5.0,8.7
1093.0,0.0,26.92
1328.0,10.0,11.24
1678.0,5.0,14.33
2000.0,0.0,26.2
1311.0,0.0,16.59
3274.0,0.0,19.62
1988.0,0.0,24.19
3667.0,0.0,14.41
345.0,5.0,13.92
4196.0,0.0,14.75
987.0,5.0,12.6
3870.0,0.0,22.63
3826.0,5.0,18.31
4323.0,10.0,14.27
4021.0,5.0,12.51
3107.0,5.0,18.28
3872.0,0.0,29.83
1143.0,0.0,22.65
2359.0,0.0,26.35
1199.0,0.0,16.04
86.0,0.0,26.08
1519.0,0.0,21.83
517.0,10.0,15.15
1382.0,0.0,17.4
2717.0,0.0,18.09
4917.0,15.0,11.45
1015.0,25.0,12.19
129.0,5.0,16.74
1365.0,5.0,18.16
3642.0,0.0,31.04
3140.0,0.0,18.64
892.0,0.0,26.45
2794.0,5.0,13.61
4218.0,0.0,28.06
1360.0,5.0,16.8
308.0,5.0,22.86
1662.0,5.0,27.96
2432.0,0.0,25.46
4550.0,0.0,7.06
1318.0,5.0,13.89
4314.0,15.0,13.6
2475.0,0.0,21.94
2543.0,0.0,19.0
1247.0,15.0,17.6
1209.0,0.0,20.8
217.0,5.0,19.8
4303.0,0.0,16.59
3078.0,0.0,21.37
1240.0,5.0,19.79
2290.0,5.0,15.79
2741.0,0.0,15.49
276.0,0.0,17.27
490.0,0.0,22.15
1036.0,0.0,15.23
1230.0,5.0,20.44
4596.0,5.0,16.38
1009.0,5.0,19.46
4076.0,20.0,12.09
3138.0,5.0,23.23
3198.0,25.0,2.53
2533.0,0.0,11.46
4406.0,0.0,14.92
1059.0,0.0,23.81
2167.0,0.0,16.71
3389.0,0.0,16.51
282.0,5.0,10.86
4827.0,0.0,18.76
1317.0,0.0,17.66
4989.0,5.0,19.55
969.0,0.0,24.23
4498.0,0.0,12.07
3939.0,5.0,23.47
3182.0,20.0,12.03
3536.0,5.0,19.27
620.0,0.0,28.74
3250.0,15.0,14.6
1743.0,5.0,19.46
1391.0,0.0,18.44
4069.0,0.0,18.44
1848.0,5.0,11.83
1580.0,5.0,19.68
1656.0,0.0,21.68
2353.0,5.0,12.3
2213.0,0.0,21.28
2021.0,5.0,12.81
4983.0,15.0,11.82
1957.0,0.0,20.03
1308.0,5.0,18.66
2004.0,0.0,14.65
4662.0,5.0,19.59
576.0,0.0,7.41
2361.0,0.0,22.77
4212.0,0.0,22.19
4447.0,0.0,21.45
1707.0,5.0,14.18
3761.0,0.0,17.75
4458.0,0.0,17.17
1281.0,0.0,24.56
862.0,0.0,13.8
4155.0,5.0,21.14
1802.0,0.0,28.55
1629.0,15.0,14.43
1994.0,5.0,17.65
2640.0,5.0,19.28
270.0,0.0,18.66
630.0,5.0,19.26
3082.0,0.0,16.91
2335.0,10.0,12.28
2967.0,5.0,20.09
301.0,5.0,20.07
460.0,15.0,17.63
1448.0,0.0,18.06
1473.0,0.0,17.63
2047.0,10.0,20.18
4238.0,10.0,19.84
3783.0,5.0,17.12
2114.0,5.0,13.5
28.0,0.0,25.54
3858.0,5.0,27.12
4533.0,0.0,15.48
838.0,15.0,16.17
3845.0,0.0,29.9
2009.0,5.0,16.96
4918.0,5.0,18.27
504.0,5.0,13.88
3222.0,0.0,21.46
4315.0,0.0,22.76
381.0,0.0,17.71
1852.0,5.0,23.98
1526.0,5.0,22.96
2366.0,0.0,20.21
3244.0,0.0,30.27
3053.0,0.0,17.38
2885.0,0.0,20.93
2341.0,0.0,20.42
375.0,5.0,18.39
3276.0,0.0,17.65
2382.0,0.0,10.8
4320.0,0.0,13.7
940.0,0.0,22.05
3869.0,0.0,19.3
4175.0,0.0,23.4
2800.0,30.0,4.77
2148.0,0.0,23.32
3836.0,5.0,16.13
4551.0,0.0,20.62
4226.0,10.0,16.74
2069.0,0.0,23.85
530.0,5.0,21.59
4865.0,0.0,17.81
637.0,0.0,22.89
1270.0,15.0,17.91
186.0,0.0,20.95
3837.0,0.0,21.26
3195.0,5.0,19.97
3470.0,0.0,20.54
1798.0,0.0,16.16
2980.0,0.0,27.27
1442.0,0.0,18.71
3443.0,10.0,20.38
4885.0,0.0,25.37
1536.0,5.0,18.01
3459.0,10.0,13.51
1274.0,0.0,17.33
2468.0,0.0,16.39
608.0,0.0,22.07
3403.0,0.0,19.08
1713.0,0.0,18.2
2200.0,0.0,14.85
956.0,5.0,24.37
2580.0,0.0,29.46
3916.0,5.0,20.29
4436.0,5.0,13.93
4803.0,0.0,21.3
3704.0,0.0,20.6
404.0,10.0,9.66
2072.0,0.0,24.18
4766.0,10.0,15.35
1978.0,0.0,21.95
159.0,0.0,13.63
1749.0,0.0,21.38
2910.0,5.0,14.63
3551.0,0.0,17.16
903.0,0.0,22.55
353.0,0.0,19.48
1231.0,0.0,21.12
4681.0,0.0,22.25
2141.0,0.0,22.98
445.0,0.0,29.91
4959.0,0.0,19.51
755.0,0.0,23.51
1738.0,10.0,20.49
2972.0,0.0,11.42
4990.0,5.0,17.14
2921.0,0.0,20.24
312.0,0.0,18.96
549.0,15.0,16.68
4640.0,0.0,21.0
4772.0,0.0,12.61
1990.0,20.0,14.73
307.0,0.0,18.94
2336.0,0.0,21.52
695.0,10.0,11.48
2357.0,0.0,19.13
1928.0,0.0,20.14
685.0,10.0,16.26
750.0,5.0,16.25
4675.0,0.0,17.75
1267.0,10.0,19.7
3983.0,5.0,10.07
3546.0,5.0,16.05
4771.0,0.0,23.27
4003.0,0.0,21.74
3084.0,0.0,11.01
3062.0,0.0,20.6
3026.0,5.0,19.06
971.0,0.0,24.44
14.0,0.0,29.82
874.0,0.0,22.73
809.0,0.0,14.93
3199.0,0.0,22.82
515.0,5.0,20.28
4483.0,5.0,16.05
410.0,0.0,22.63
3424.0,0.0,20.43
4353.0,15.0,14.35
208.0,0.0,8.04
3239.0,0.0,23.18
459.0,10.0,13.4
3671.0,0.0,22.11
2431.0,0.0,10.42
3979.0,0.0,11.71
111.0,5.0,10.18
3765.0,0.0,23.12
4063.0,0.0,14.14
1884.0,5.0,11.73
1714.0,5.0,17.31
3977.0,0.0,24.9
3415.0,10.0,20.0
553.0,10.0,14.05
1440.0,0.0,23.58
2271.0,0.0,26.23
3145.0,0.0,17.97
2822.0,5.0,25.48
4792.0,0.0,20.0
1926.0,0.0,9.95
635.0,0.0,16.96
4816.0,0.0,18.87
317.0,5.0,17.07
4227.0,0.0,14.08
4710.0,5.0,12.94
1329.0,5.0,21.02
428.0,0.0,21.8
4042.0,5.0,16.73
106.0,5.0,17.76
3042.0,0.0,22.73
143.0,0.0,13.17
2170.0,5.0,14.23
3345.0,0.0,9.25
90.0,5.0,25.74
2919.0,0.0,16.52
3238.0,0.0,21.47
2242.0,0.0,19.1
3175.0,0.0,20.81
3428.0,0.0,24.68
2164.0,0.0,19.88
2637.0,5.0,22.61
1950.0,5.0,27.67
1769.0,0.0,25.1
3299.0,0.0,10.11
2273.0,0.0,10.91
2.0,0.0,14.16
3542.0,5.0,14.58
4968.0,0.0,12.05
1952.0,0.0,27.53
936.0,0.0,15.76
