customer_id,age,income,previous_purchases,campaign_response,customer_tenure_days,channel,avg_basket_size,discount,purchase,treatment,ITE,segment
3209,52,40100.0,4,0.199,522,in_store,26.9,0,1,0,0.021851970423665965,Persuadable
2519,47,56800.0,1,0.0,280,online,57.5,0,0,0,0.10956610211410271,Highly Persuadable
3448,52,64700.0,3,0.111,396,in_store,42.29,25,1,1,-0.014710953870758431,Not Persuadable
780,24,25200.0,0,0.024,90,online,24.86,0,0,0,0.08415583312695205,Persuadable
4211,40,44700.0,3,0.151,772,in_store,48.92,25,0,1,-0.006546177568547423,Not Persuadable
3442,41,66100.0,2,0.0,184,online,44.51,0,1,0,-0.0394311122947043,Not Persuadable
4874,26,28300.0,1,0.129,259,online,9.59,0,0,0,0.06908450307742137,Persuadable
4469,69,54400.0,2,0.075,1,in_store,36.95,10,0,1,0.020453902831320498,Persuadable
4846,50,63600.0,2,0.081,343,online,31.88,15,0,1,-0.039267128921303254,Not Persuadable
686,34,15200.0,0,0.067,314,in_store,30.74,0,0,0,0.10786772044562004,Highly Persuadable
3185,48,49100.0,3,0.043,583,in_store,38.86,15,1,1,0.014660020799018066,Persuadable
4254,18,40100.0,2,0.056,779,in_store,25.21,0,1,0,0.08317921149385678,Persuadable
4122,49,22100.0,1,0.087,413,in_store,28.43,0,1,0,-0.08256498844010213,Not Persuadable
2172,27,35100.0,2,0.078,198,online,24.71,5,1,1,0.022866092962567145,Persuadable
3556,37,27800.0,1,0.078,507,in_store,44.04,10,1,1,0.010953973091566644,Persuadable
1851,32,58300.0,3,0.056,424,online,53.4,15,0,1,-0.06295532631417954,Not Persuadable
488,45,38300.0,0,0.0,292,online,54.47,0,0,0,-0.009244385087805784,Not Persuadable
1689,38,66400.0,2,0.385,161,in_store,58.54,25,1,1,0.19973898482998384,Highly Persuadable
2231,46,44500.0,5,0.017,456,in_store,22.02,0,1,0,0.01156309513821131,Persuadable
3280,35,48000.0,1,0.163,322,online,37.91,15,0,1,0.011689085239498121,Persuadable
2321,45,15000.0,2,0.209,568,online,19.5,10,1,1,0.1478930556443959,Highly Persuadable
783,62,43000.0,2,0.125,108,in_store,45.54,20,1,1,-0.05014248391518601,Not Persuadable
522,29,47300.0,2,0.227,115,in_store,40.63,0,0,0,0.1912266723780691,Highly Persuadable
523,56,44500.0,0,0.19,142,in_store,42.08,0,1,0,0.05838087181365842,Persuadable
3600,57,53000.0,2,0.05,488,online,38.56,0,1,0,-0.0685062961664017,Not Persuadable
3971,21,36900.0,0,0.0,383,online,29.56,15,0,1,-0.028176118709446786,Not Persuadable
2399,32,28300.0,2,0.091,1,in_store,30.81,0,0,0,0.1508390806102659,Highly Persuadable
2208,45,60400.0,2,0.076,525,in_store,37.59,0,1,0,-0.04307728113557924,Not Persuadable
3494,43,57800.0,4,0.184,113,in_store,38.91,0,1,0,0.09231563142645842,Persuadable
3569,46,35100.0,4,0.132,253,in_store,31.64,10,0,1,0.044018014015530044,Persuadable
3756,34,34000.0,2,0.04,162,online,32.89,0,0,0,0.10967685960434886,Highly Persuadable
2838,43,66300.0,2,0.037,313,in_store,46.4,0,1,0,-0.05088354799271071,Not Persuadable
1512,47,40000.0,3,0.174,338,online,30.67,0,0,0,0.10479710624903264,Highly Persuadable
1883,35,53800.0,1,0.098,212,in_store,36.45,30,1,1,-0.0022172381736091373,Not Persuadable
652,38,22500.0,0,0.139,296,online,15.46,0,0,0,0.14173077579481588,Highly Persuadable
2802,52,68400.0,2,0.101,93,in_store,53.36,0,1,0,-0.1085098559121145,Not Persuadable
3406,25,46100.0,2,0.144,360,online,36.48,15,0,1,0.032362524961254004,Persuadable
370,50,79100.0,4,0.113,341,online,44.73,10,1,1,0.10108273807088328,Highly Persuadable
2655,40,54900.0,3,0.038,755,in_store,33.61,25,1,1,0.01890917632504665,Persuadable
119,59,48100.0,2,0.052,1,in_store,34.05,0,0,0,0.08446041326757456,Persuadable
4014,61,69900.0,4,0.106,85,online,39.56,15,0,1,-0.022573236099606108,Not Persuadable
3050,57,72300.0,3,0.124,287,online,59.76,20,1,1,0.017834173916452603,Persuadable
2217,40,21900.0,0,0.023,37,online,28.38,25,1,1,0.07662595022169444,Persuadable
3559,47,48400.0,2,0.006,460,online,47.7,0,1,0,-0.16927344218131465,Not Persuadable
1614,41,47100.0,2,0.068,281,online,43.9,0,0,0,0.1327748092972698,Highly Persuadable
4257,19,29800.0,2,0.096,493,online,27.42,0,1,0,-0.02693978989294586,Not Persuadable
963,28,60900.0,2,0.116,293,online,44.55,0,0,0,0.02402872593015642,Persuadable
2511,33,55100.0,2,0.0,547,in_store,43.81,0,0,0,-0.030195759342586403,Not Persuadable
3564,38,47200.0,1,0.0,101,online,36.36,0,1,0,-0.006517168959620601,Not Persuadable
4652,52,78100.0,2,0.089,477,online,48.08,20,1,1,-0.0740349732051066,Not Persuadable
3461,41,38100.0,0,0.124,76,in_store,26.17,0,0,0,0.06518957762388702,Persuadable
3048,46,34900.0,6,0.153,1010,in_store,30.77,15,1,1,0.21536877974861235,Highly Persuadable
2416,56,36800.0,3,0.159,212,in_store,35.83,25,1,1,0.10845748847384545,Highly Persuadable
4665,70,58200.0,4,0.039,1,in_store,50.87,0,0,0,0.03790099027062365,Persuadable
4247,43,44000.0,2,0.062,728,in_store,40.82,0,1,0,0.0867297333519961,Persuadable
2186,40,54400.0,2,0.094,372,online,55.36,0,0,0,0.02459295588560353,Persuadable
2837,47,30600.0,1,0.106,585,online,35.85,15,0,1,-0.05017210108685643,Not Persuadable
2038,52,41500.0,4,0.087,862,in_store,31.29,20,1,1,0.07771064265508738,Persuadable
4272,27,33400.0,1,0.133,361,in_store,33.33,0,0,0,0.0013775441885989115,Persuadable
773,43,46700.0,4,0.182,328,in_store,45.84,0,1,0,0.06986717560785251,Persuadable
1285,41,50300.0,3,0.03,547,in_store,44.18,0,1,0,0.022872705080722464,Persuadable
4614,32,63300.0,2,0.052,294,in_store,62.03,0,0,0,0.11783307592127587,Highly Persuadable
4747,49,27200.0,1,0.206,486,online,32.66,0,0,0,0.12219776176845798,Highly Persuadable
1415,56,32600.0,2,0.0,412,in_store,22.22,0,0,0,-0.046308761423016924,Not Persuadable
1235,44,45900.0,1,0.127,379,online,37.61,0,1,0,-0.009851086742488871,Not Persuadable
2715,38,33200.0,1,0.036,212,in_store,25.68,0,0,0,-0.002279460686981995,Not Persuadable
436,33,30400.0,1,0.27,256,in_store,41.07,0,0,0,0.08152610510998319,Persuadable
1675,37,73200.0,4,0.188,875,in_store,54.55,25,1,1,0.1373570139566728,Highly Persuadable
366,58,87900.0,4,0.141,617,in_store,54.03,25,1,1,0.22054093844379075,Highly Persuadable
2665,35,33800.0,2,0.082,1,in_store,35.42,0,1,0,0.0319722491738714,Persuadable
232,33,16700.0,2,0.0,1,online,8.7,0,0,0,0.05793250719883562,Persuadable
4278,37,28800.0,1,0.201,516,in_store,21.62,0,0,0,0.2285503443842773,Highly Persuadable
4060,39,54300.0,3,0.092,601,in_store,42.68,0,0,0,0.07201665880355064,Persuadable
4410,20,15000.0,0,0.038,1,online,28.9,0,0,0,0.1462353820493389,Highly Persuadable
408,50,52900.0,2,0.134,44,in_store,41.77,0,0,0,-0.047592508980542486,Not Persuadable
2091,42,31100.0,2,0.133,317,online,25.94,20,0,1,0.04703770432988555,Persuadable
87,34,26600.0,0,0.102,204,online,39.89,20,0,1,0.014657619916614994,Persuadable
845,42,68400.0,4,0.033,221,online,42.11,10,0,1,0.014926279599239381,Persuadable
1032,42,71100.0,3,0.17,1,online,36.26,30,1,1,0.13527101933858343,Highly Persuadable
2647,60,26400.0,2,0.259,67,in_store,26.46,20,1,1,0.14743059423292673,Highly Persuadable
4078,34,33400.0,4,0.241,679,in_store,30.06,30,0,1,0.08589415640803266,Persuadable
4289,38,55500.0,3,0.155,219,online,33.7,0,1,0,0.12002103396522483,Highly Persuadable
3245,46,51900.0,5,0.205,461,in_store,37.95,0,1,0,0.00757161224495322,Persuadable
2674,46,40500.0,1,0.25,152,online,25.99,25,1,1,0.25968749870683705,Highly Persuadable
856,40,41300.0,3,0.059,583,online,39.99,15,0,1,0.007685793548918883,Persuadable
79,48,63700.0,2,0.0,345,in_store,63.15,20,1,1,0.06265358708916953,Persuadable
2248,31,45500.0,4,0.113,360,in_store,44.75,0,0,0,0.009296709490002834,Persuadable
4581,36,26900.0,1,0.088,331,in_store,18.74,0,1,0,0.007704969527303127,Persuadable
3675,24,32400.0,1,0.13,1,in_store,27.27,15,0,1,0.02713563609868932,Persuadable
2928,43,35800.0,1,0.0,1,in_store,57.57,0,0,0,0.004082479358575395,Persuadable
2925,32,34500.0,3,0.149,289,in_store,34.78,10,0,1,0.00325477499762794,Persuadable
2280,18,47300.0,2,0.0,413,in_store,26.56,15,1,1,0.09225623209198928,Persuadable
4951,54,52700.0,3,0.0,309,in_store,37.14,0,1,0,0.018780192512472895,Persuadable
4169,39,61700.0,1,0.023,852,online,36.4,20,0,1,-0.03378629165256119,Not Persuadable
3889,37,69700.0,3,0.221,533,in_store,45.88,0,0,0,-0.012278259091533187,Not Persuadable
3444,36,46600.0,0,0.0,371,online,41.15,25,1,1,0.06253539872492189,Persuadable
2177,46,56300.0,1,0.0,467,in_store,40.08,15,1,1,0.028314915283109986,Persuadable
425,29,48400.0,1,0.01,705,in_store,35.4,0,0,0,0.03854012614973386,Persuadable
393,34,16900.0,1,0.3,499,in_store,33.56,0,0,0,0.09190093969918833,Persuadable
4805,34,46400.0,3,0.202,1,in_store,41.83,0,1,0,0.09069278053610805,Persuadable
3650,41,42100.0,5,0.097,693,online,55.5,20,0,1,0.010070517350063916,Persuadable
105,29,38200.0,2,0.167,580,in_store,22.55,0,1,0,0.11643634952341361,Highly Persuadable
3921,44,56700.0,3,0.117,331,online,37.27,0,1,0,0.015998169634119545,Persuadable
3152,29,35000.0,2,0.024,441,online,45.92,0,1,0,-0.11576179219609868,Not Persuadable
1949,30,59100.0,4,0.17,604,in_store,60.74,10,0,1,0.08119386315006612,Persuadable
1460,44,61800.0,5,0.134,753,in_store,45.15,20,1,1,0.06541751884488578,Persuadable
3897,24,47600.0,2,0.0,74,online,35.33,0,0,0,-0.009532723120752274,Not Persuadable
2819,49,58700.0,3,0.142,653,in_store,55.07,15,1,1,0.18520390935344816,Highly Persuadable
2722,55,58500.0,2,0.153,233,in_store,52.64,15,0,1,0.06609468244055094,Persuadable
4800,35,23200.0,1,0.075,1,in_store,25.03,20,1,1,0.04845180708293387,Persuadable
1588,51,57400.0,0,0.112,53,in_store,41.76,20,0,1,-0.024663926422301866,Not Persuadable
4223,79,75800.0,3,0.29,633,in_store,39.71,25,1,1,-0.0027143737186359077,Not Persuadable
1732,40,43900.0,3,0.157,105,online,38.06,0,0,0,0.14785005733906906,Highly Persuadable
4775,37,40000.0,2,0.199,574,in_store,27.89,0,0,0,0.13098483834857116,Highly Persuadable
3732,48,50700.0,5,0.269,318,in_store,49.26,0,0,0,0.1089007705177637,Highly Persuadable
3700,25,15000.0,1,0.0,1,in_store,26.96,0,1,0,0.08952951101253794,Persuadable
1792,40,39800.0,2,0.215,137,in_store,34.54,20,0,1,0.12280591084418599,Highly Persuadable
2356,18,15000.0,0,0.05,591,online,22.63,10,0,1,-0.03257343955370353,Not Persuadable
1941,25,22400.0,0,0.049,493,in_store,37.6,20,0,1,-0.07711470962594587,Not Persuadable
703,28,46000.0,4,0.04,133,online,40.63,30,1,1,0.11038983426364349,Highly Persuadable
2443,28,44900.0,3,0.003,1,in_store,38.2,0,1,0,-0.05498711680236773,Not Persuadable
2830,70,59900.0,2,0.0,554,online,36.59,0,0,0,-0.04512418386715191,Not Persuadable
497,18,21000.0,1,0.1,1,in_store,27.77,0,0,0,0.03971039675850357,Persuadable
465,27,21700.0,1,0.035,311,online,26.5,0,0,0,0.04452151542130285,Persuadable
2703,50,16100.0,1,0.103,268,in_store,29.66,10,0,1,-0.05176309038607286,Not Persuadable
4344,34,31300.0,1,0.082,306,online,43.28,20,1,1,-0.010237813421103095,Not Persuadable
173,35,35400.0,1,0.0,1,online,30.13,10,1,1,0.11148560844875423,Highly Persuadable
4096,19,15000.0,0,0.0,304,in_store,31.1,0,1,0,0.01852173779562348,Persuadable
4807,64,56400.0,1,0.279,225,in_store,38.01,20,0,1,0.04428552214585616,Persuadable
2541,46,35000.0,2,0.058,529,online,41.11,20,1,1,0.028455097894841158,Persuadable
3278,18,25300.0,0,0.0,317,in_store,18.18,0,0,0,-0.07784446791549776,Not Persuadable
4210,36,36000.0,2,0.178,598,in_store,44.45,15,1,1,0.0793637170201214,Persuadable
2261,18,31100.0,2,0.09,1,in_store,34.42,0,0,0,0.06098617124956434,Persuadable
2113,51,70600.0,3,0.016,251,online,49.28,20,1,1,0.2075873932162028,Highly Persuadable
901,45,49700.0,2,0.127,656,in_store,33.99,20,1,1,0.12216383694953452,Highly Persuadable
1447,68,89300.0,6,0.347,629,in_store,62.18,30,1,1,-0.06327042057880718,Not Persuadable
3592,56,44200.0,5,0.193,733,in_store,31.48,20,1,1,0.09529667551797147,Persuadable
742,54,72200.0,2,0.217,170,in_store,49.37,5,1,1,0.12977877461951715,Highly Persuadable
2294,35,47700.0,1,0.319,706,online,55.77,15,1,1,-0.011092331794681928,Not Persuadable
2453,46,61100.0,2,0.184,1082,in_store,40.59,0,0,0,0.19505603027803697,Highly Persuadable
2843,47,47400.0,4,0.092,18,online,32.06,0,0,0,0.14370999889120847,Highly Persuadable
4097,47,46300.0,4,0.18,637,in_store,41.44,5,1,1,0.2005874466544176,Highly Persuadable
1207,31,60300.0,3,0.228,370,online,50.69,20,0,1,0.054279502935981945,Persuadable
510,46,56000.0,3,0.074,1,online,37.83,20,1,1,0.1382811083101323,Highly Persuadable
3290,28,44000.0,4,0.194,274,in_store,32.31,0,0,0,0.130087023109184,Highly Persuadable
2818,49,36200.0,1,0.096,76,online,37.52,0,0,0,-0.03763659591671925,Not Persuadable
3367,40,36900.0,2,0.0,352,in_store,34.4,20,1,1,0.052980082502030124,Persuadable
1550,45,34500.0,1,0.0,416,in_store,22.31,0,0,0,0.07038897390188131,Persuadable
3283,33,34900.0,4,0.058,214,in_store,37.0,5,1,1,0.07424219528641086,Persuadable
2203,41,54200.0,2,0.162,755,in_store,44.1,0,0,0,0.057680861598942826,Persuadable
2567,42,37000.0,2,0.21,350,in_store,37.22,15,1,1,0.14766571067946566,Highly Persuadable
2695,57,69600.0,2,0.053,1,in_store,53.16,20,1,1,0.09049932250921945,Persuadable
2045,23,27100.0,1,0.0,350,in_store,29.42,0,0,0,0.0983825446217265,Persuadable
768,33,65300.0,2,0.125,323,online,48.34,0,0,0,0.00902454546812855,Persuadable
4883,32,30200.0,1,0.102,242,in_store,33.76,0,0,0,-0.006084430597763317,Not Persuadable
4154,30,44700.0,3,0.284,683,online,40.18,5,1,1,0.038015063740062145,Persuadable
422,30,20400.0,2,0.141,1,in_store,32.22,0,0,0,0.1809185621258625,Highly Persuadable
124,56,55400.0,3,0.228,528,online,48.53,30,1,1,0.07685160264012537,Persuadable
4543,18,30000.0,1,0.056,194,in_store,18.91,10,1,1,-0.0690001587501875,Not Persuadable
2644,29,25300.0,2,0.103,393,online,28.35,30,0,1,-0.03559549734007016,Not Persuadable
820,26,40700.0,4,0.08,449,in_store,45.01,0,0,0,-0.02955156747613098,Not Persuadable
1404,34,20500.0,1,0.105,174,online,30.75,0,0,0,0.13518802668406493,Highly Persuadable
1383,36,53500.0,2,0.174,406,online,28.16,20,0,1,-0.025137293374423938,Not Persuadable
2149,36,57200.0,2,0.064,150,in_store,34.46,25,1,1,0.07751498702269995,Persuadable
1576,25,33800.0,1,0.136,1,in_store,43.28,20,1,1,-0.06203014052033629,Not Persuadable
1639,40,56600.0,5,0.176,464,online,36.87,0,1,0,0.07392435646193414,Persuadable
1796,36,71400.0,6,0.212,631,online,52.32,25,1,1,0.042723569720944994,Persuadable
4826,32,85800.0,1,0.085,1,in_store,54.81,0,1,0,0.09366513115700467,Persuadable
400,32,57600.0,4,0.185,318,online,42.29,10,0,1,0.05097894397672911,Persuadable
2311,50,39600.0,1,0.0,136,online,34.27,0,1,0,-0.05578448526318216,Not Persuadable
883,27,35500.0,2,0.196,508,online,38.29,0,1,0,0.0016245480124309247,Persuadable
4984,63,61500.0,4,0.277,535,in_store,42.81,15,1,1,0.09372452217728845,Persuadable
4161,24,23200.0,1,0.139,128,online,41.11,0,0,0,-0.03061981817650974,Not Persuadable
1353,24,65300.0,0,0.215,111,online,40.86,0,0,0,0.05618090816425941,Persuadable
2758,44,51600.0,1,0.007,178,online,39.4,15,0,1,0.028595971555700886,Persuadable
4561,48,52800.0,4,0.022,410,online,45.01,0,1,0,-0.07892492544564429,Not Persuadable
2131,41,46400.0,3,0.107,881,online,46.5,0,0,0,0.0401296487470391,Persuadable
983,43,44400.0,2,0.127,339,in_store,39.09,15,0,1,-0.0037048583706094395,Not Persuadable
457,53,26700.0,1,0.138,237,in_store,27.73,30,0,1,-0.02174746727023232,Not Persuadable
3850,30,60500.0,4,0.102,518,online,53.74,20,1,1,0.044907788439391985,Persuadable
1080,57,35600.0,1,0.179,184,online,33.35,0,0,0,0.02961999035392581,Persuadable
1951,41,71700.0,3,0.032,415,in_store,47.1,0,1,0,-0.0009086661346699549,Not Persuadable
4325,29,70300.0,1,0.091,537,in_store,47.19,10,1,1,0.027906540865872773,Persuadable
690,35,28500.0,3,0.136,571,online,40.01,20,1,1,0.012295333593115751,Persuadable
2430,62,76500.0,5,0.056,666,in_store,51.78,20,0,1,0.06656151379093925,Persuadable
642,48,23100.0,3,0.058,1,in_store,24.82,0,1,0,0.03795387311926761,Persuadable
2393,20,20200.0,2,0.049,20,online,38.97,20,0,1,0.00449480891348756,Persuadable
1954,32,50400.0,5,0.257,627,online,51.89,15,0,1,-0.0296664837014853,Not Persuadable
2764,51,60300.0,4,0.33,299,online,44.28,10,0,1,0.0375723295955284,Persuadable
4454,45,67700.0,3,0.095,214,online,68.13,0,1,0,0.08441795745368919,Persuadable
3451,21,48100.0,1,0.0,596,online,30.87,0,0,0,0.07311264632315691,Persuadable
3352,45,43900.0,1,0.08,101,in_store,35.83,0,0,0,0.058050867006331636,Persuadable
4777,30,21200.0,2,0.155,1,in_store,37.73,0,1,0,0.10398752152318928,Highly Persuadable
3335,41,65200.0,1,0.094,170,online,33.44,0,0,0,0.021582958020391015,Persuadable
1885,18,26600.0,2,0.03,119,online,22.6,20,1,1,-0.019231462764900675,Not Persuadable
390,23,29500.0,0,0.019,1,in_store,26.26,0,1,0,0.14160264753601579,Highly Persuadable
2495,53,38200.0,4,0.088,645,in_store,23.06,0,0,0,0.06005500582115716,Persuadable
3133,41,26700.0,0,0.099,1,online,28.36,0,0,0,0.05117469728763314,Persuadable
2907,54,63800.0,5,0.297,516,in_store,29.54,5,1,1,0.05903763858489712,Persuadable
846,44,59200.0,2,0.108,739,online,62.12,15,0,1,0.030616606002784354,Persuadable
543,43,56500.0,2,0.16,402,online,50.37,0,0,0,0.06711197203142641,Persuadable
92,39,51900.0,5,0.181,815,online,33.6,0,0,0,0.16262329648770724,Highly Persuadable
3908,27,15000.0,2,0.0,463,in_store,21.13,0,0,0,0.014845662740625836,Persuadable
1980,46,25900.0,1,0.0,236,online,28.95,0,1,0,0.11695808049804399,Highly Persuadable
2828,63,58600.0,0,0.0,57,in_store,53.35,10,1,1,0.04672434559185668,Persuadable
4100,37,42600.0,3,0.0,1,online,51.53,0,0,0,-0.10183271318062616,Not Persuadable
2918,62,62600.0,3,0.0,345,online,44.52,0,1,0,0.01026331999732336,Persuadable
2530,33,66300.0,2,0.042,258,in_store,43.16,0,0,0,-0.02398181865679127,Not Persuadable
1677,52,51700.0,5,0.102,249,in_store,40.55,0,0,0,0.1067700250391346,Highly Persuadable
1049,29,50200.0,3,0.0,356,in_store,38.62,0,0,0,0.00481359755794354,Persuadable
1961,42,15000.0,1,0.055,1,in_store,30.52,0,0,0,0.07339543343698617,Persuadable
2531,54,50400.0,1,0.089,205,online,22.99,15,1,1,0.01874602381458895,Persuadable
4502,53,43200.0,1,0.135,68,in_store,35.91,0,1,0,0.02692532769863165,Persuadable
238,38,49000.0,5,0.286,381,online,51.26,25,0,1,-0.007496009473322332,Not Persuadable
4127,52,45400.0,3,0.052,339,online,28.23,30,0,1,0.020315263407638763,Persuadable
3505,42,29900.0,4,0.116,483,in_store,44.69,10,0,1,-0.1273364554522896,Not Persuadable
1134,57,35200.0,3,0.127,254,in_store,36.99,0,1,0,-0.05176115759175405,Not Persuadable
1806,18,23200.0,2,0.161,209,in_store,34.67,0,0,0,0.029692300654827166,Persuadable
4153,45,32700.0,1,0.103,255,online,34.35,0,1,0,-0.12391767273659078,Not Persuadable
164,30,41100.0,1,0.148,219,in_store,38.94,10,0,1,0.008215814987712934,Persuadable
3509,47,49700.0,2,0.059,304,online,34.62,0,1,0,0.07795231268668093,Persuadable
4720,42,47600.0,3,0.132,473,in_store,40.15,10,0,1,0.024941953096787903,Persuadable
3865,19,61400.0,0,0.094,604,online,47.68,0,1,0,0.0029167410497929823,Persuadable
3690,56,65500.0,0,0.132,93,online,33.57,25,0,1,-0.07652078222265553,Not Persuadable
3215,52,34500.0,7,0.146,772,online,23.27,20,0,1,0.10683163161079144,Highly Persuadable
3653,50,52900.0,2,0.027,293,in_store,42.68,20,1,1,0.09247577555989132,Persuadable
3958,52,69400.0,8,0.169,294,online,59.48,20,1,1,0.1241391766431015,Highly Persuadable
1812,18,23100.0,1,0.188,377,in_store,28.72,0,0,0,0.03315702125164277,Persuadable
3986,33,59800.0,0,0.05,239,in_store,52.66,15,1,1,0.11435803800501915,Highly Persuadable
3165,32,72600.0,2,0.098,595,online,59.22,0,0,0,0.09084156503154417,Persuadable
1429,48,69600.0,3,0.147,359,in_store,45.98,10,1,1,0.22132649735667453,Highly Persuadable
3632,54,77600.0,5,0.235,422,online,56.67,15,1,1,0.019390838642173128,Persuadable
4386,35,52700.0,3,0.136,110,in_store,25.29,25,0,1,0.07103477986003137,Persuadable
3412,18,40400.0,1,0.081,388,in_store,39.78,0,1,0,-0.03547579095187738,Not Persuadable
4471,44,58000.0,2,0.0,362,online,38.23,0,0,0,0.05789522649735922,Persuadable
4855,37,50800.0,1,0.051,359,online,40.95,0,1,0,0.10236129122478421,Highly Persuadable
2836,39,26900.0,2,0.14,514,in_store,25.54,0,0,0,0.2397576157428072,Highly Persuadable
1453,39,39900.0,1,0.193,582,online,41.44,25,0,1,0.04393120725320321,Persuadable
594,20,37300.0,1,0.0,566,in_store,38.93,0,0,0,-0.0646688733352433,Not Persuadable
42,47,37900.0,0,0.1,1,in_store,39.08,0,0,0,0.03864494176684286,Persuadable
561,39,69100.0,4,0.103,515,online,32.49,0,1,0,0.05876155102377205,Persuadable
2952,49,76400.0,4,0.12,148,online,61.11,5,1,1,0.09056538445882288,Persuadable
3743,19,15000.0,0,0.012,102,in_store,28.41,0,0,0,0.052791587141371395,Persuadable
244,22,45100.0,1,0.051,112,in_store,41.05,20,1,1,0.12361232343796325,Highly Persuadable
1340,37,43800.0,2,0.0,562,in_store,36.16,20,0,1,-0.07503486115821058,Not Persuadable
4038,40,66000.0,2,0.174,71,in_store,42.45,15,1,1,0.008228113565162643,Persuadable
4809,33,43900.0,1,0.033,459,online,33.58,0,0,0,0.08460602128731176,Persuadable
3818,42,28000.0,1,0.0,1,in_store,34.88,15,1,1,0.22117610053415254,Highly Persuadable
1443,23,52100.0,0,0.265,1,in_store,47.7,15,1,1,0.16087185829932044,Highly Persuadable
262,37,56900.0,3,0.228,445,in_store,33.44,0,1,0,-0.008485878125842321,Not Persuadable
3177,50,42200.0,1,0.065,340,online,39.79,0,0,0,0.04165700656354053,Persuadable
1690,50,79700.0,1,0.0,300,in_store,54.15,25,0,1,0.018710679675718128,Persuadable
1726,41,15000.0,2,0.019,132,in_store,21.93,10,0,1,-0.009799936987236779,Not Persuadable
4560,25,15000.0,1,0.066,272,in_store,28.31,0,1,0,0.004319228831444522,Persuadable
835,31,36500.0,0,0.009,12,in_store,26.34,0,0,0,0.1015284228367818,Highly Persuadable
1867,37,34500.0,0,0.048,1,in_store,35.8,0,1,0,-0.03531635858443464,Not Persuadable
2497,39,40600.0,2,0.051,423,online,37.69,5,1,1,0.02929980366967957,Persuadable
2011,25,15000.0,0,0.0,286,in_store,15.56,0,0,0,-0.008894183653247366,Not Persuadable
341,18,32800.0,0,0.0,428,in_store,26.75,0,0,0,-0.002997400526122227,Not Persuadable
3322,36,40400.0,2,0.136,47,in_store,43.58,0,1,0,0.025866644736313237,Persuadable
1602,54,50600.0,4,0.098,396,in_store,42.01,0,1,0,-0.045475365190672135,Not Persuadable
3019,45,72300.0,3,0.174,402,in_store,52.57,0,0,0,0.15587109853385853,Highly Persuadable
4705,49,59800.0,4,0.0,1,in_store,37.86,0,1,0,0.09404695660117095,Persuadable
481,43,57600.0,5,0.0,606,in_store,45.39,15,0,1,0.02007577895666695,Persuadable
2930,36,68600.0,3,0.092,598,online,41.39,10,0,1,0.09013847788412067,Persuadable
3919,43,44300.0,3,0.0,433,in_store,28.13,0,1,0,0.10112120551792157,Highly Persuadable
3410,40,44100.0,3,0.054,97,online,44.49,15,0,1,0.07294216562159264,Persuadable
4649,42,26200.0,2,0.21,77,online,37.51,0,0,0,0.17583237562329135,Highly Persuadable
3506,60,60100.0,8,0.309,214,online,49.07,20,1,1,0.08887542687221225,Persuadable
4009,30,15000.0,1,0.068,331,online,21.29,20,1,1,0.025845759117702632,Persuadable
1767,25,63000.0,3,0.0,489,online,34.0,0,0,0,0.051060783549608024,Persuadable
4484,43,49500.0,5,0.18,226,online,42.92,15,0,1,0.023354515535090475,Persuadable
2454,30,15100.0,1,0.0,162,in_store,27.65,0,1,0,0.005209427882610158,Persuadable
2893,39,38900.0,4,0.139,494,online,36.07,0,1,0,-0.023279278140743813,Not Persuadable
3834,31,60600.0,1,0.16,414,in_store,35.35,25,1,1,0.027407584636293576,Persuadable
4035,31,50600.0,1,0.134,455,online,39.37,10,1,1,0.00864580490004066,Persuadable
4688,22,45400.0,1,0.046,1,in_store,48.91,0,0,0,-0.0530985592835951,Not Persuadable
3698,38,39000.0,1,0.027,275,online,24.72,0,0,0,0.10111218623321927,Highly Persuadable
1272,57,26900.0,2,0.012,278,in_store,45.37,5,1,1,0.07013008994043776,Persuadable
4512,38,28100.0,1,0.13,1,online,34.55,0,0,0,0.0661250830074177,Persuadable
3110,30,26000.0,4,0.0,98,online,15.71,0,1,0,-0.036563181118789104,Not Persuadable
4152,57,54600.0,1,0.143,459,online,40.71,0,1,0,0.023868787601722834,Persuadable
348,47,71800.0,1,0.075,66,online,52.56,0,0,0,0.08823791868843311,Persuadable
3900,44,35300.0,4,0.076,414,in_store,41.88,0,0,0,-0.03298285424401138,Not Persuadable
4634,26,35600.0,0,0.053,268,online,34.96,20,0,1,-0.014026313413465977,Not Persuadable
2563,56,44500.0,2,0.098,778,in_store,30.63,0,1,0,-0.05283534013102488,Not Persuadable
4601,49,51100.0,0,0.158,36,online,31.86,0,1,0,0.11023096604355413,Highly Persuadable
1424,57,60400.0,1,0.249,632,online,56.14,0,0,0,0.1352474507127594,Highly Persuadable
657,30,15000.0,2,0.151,463,online,29.93,0,0,0,0.11254884842592935,Highly Persuadable
2103,31,47600.0,0,0.0,380,online,52.53,0,0,0,-0.11072320108346978,Not Persuadable
633,35,15000.0,1,0.021,71,online,19.06,0,0,0,-0.024683974400035686,Not Persuadable
2908,40,24200.0,0,0.073,16,in_store,25.12,0,1,0,-0.05292071187576575,Not Persuadable
2494,31,15000.0,4,0.26,228,in_store,25.71,0,1,0,0.06066390845786101,Persuadable
